time,barometric_pressure,humidity,temperature,irradiance
40252,30.41,88,54,236.64
39952,30.41,87,54,307.9
39649,30.41,88,54,341.09
39350,30.41,89,54,346.26
39039,30.41,89,54,284.32
38751,30.41,90,54,294.3
38440,30.41,91,54,304
38149,30.41,87,53,327.13
37850,30.42,89,53,303.07
37549,30.42,88,53,278.12
37239,30.42,89,53,274.6
36940,30.42,94,53,233.08
36649,30.42,94,53,247.58
36350,30.42,94,53,167.43
36051,30.42,94,52,177.46
35751,30.42,95,52,135.55
35456,30.42,95,52,156.79
35139,30.42,94,52,142.11
34840,30.43,95,52,159.09
34550,30.43,95,52,182.11
34242,30.43,94,51,171.7
33950,30.43,94,51,143.5
33649,30.43,94,51,110.16
33349,30.43,95,51,79.94
33040,30.43,94,51,84.02
32739,30.43,95,50,76.1
32450,30.43,97,50,73.54
32139,30.42,96,50,82.19
31849,30.42,97,50,78.48
31552,30.42,97,50,68.22
31249,30.43,96,50,68.68
30952,30.43,96,50,76.14
30652,30.42,96,50,62.46
30350,30.42,96,50,58.95
30040,30.42,97,49,55.18
29743,30.42,98,49,51.11
29440,30.42,98,49,45.46
29140,30.42,98,49,36.27
28849,30.42,98,48,36.44
28539,30.42,98,48,34.25
28249,30.42,97,49,36.28
27949,30.41,96,49,38.26
27639,30.41,95,49,38.18
27349,30.41,94,50,38.93
27040,30.41,94,49,27.83
26750,30.41,94,49,17.52
26449,30.41,94,50,14.99
26140,30.41,93,50,12.62
25849,30.41,93,50,10.95
25551,30.4,95,49,7.85
25250,30.4,96,48,4.82
24953,30.4,96,49,3.03
24649,30.4,95,49,1.82
24350,30.4,96,49,1.28
24050,30.4,95,49,1.29
23750,30.4,95,49,1.3
23440,30.39,96,49,1.32
23149,30.4,96,49,1.28
22839,30.39,97,48,1.3
22550,30.39,97,48,1.27
22249,30.39,98,48,1.25
21955,30.39,98,48,1.28
21639,30.39,98,48,1.29
21339,30.39,98,48,1.27
21040,30.39,98,48,1.31
20750,30.39,98,48,1.26
20440,30.39,98,48,1.3
20152,30.39,98,49,1.27
19850,30.39,98,48,1.29
19550,30.39,99,48,1.27
19249,30.39,100,48,1.29
18939,30.39,100,48,1.26
18639,30.39,100,48,1.25
18349,30.39,100,48,1.25
18039,30.38,101,48,1.23
17749,30.38,101,48,1.24
17450,30.38,101,47,1.24
17149,30.38,101,47,1.27
16849,30.38,100,47,1.25
16539,30.37,100,47,1.26
16249,30.37,100,47,1.27
15949,30.37,100,47,1.23
15655,30.37,100,47,1.22
15349,30.37,99,47,1.23
15041,30.37,99,47,1.23
14750,30.38,98,48,1.24
14450,30.37,97,48,1.24
14140,30.37,96,49,1.25
13850,30.37,95,49,1.24
13539,30.37,95,49,1.26
13249,30.37,95,49,1.25
12952,30.38,95,48,1.27
12653,30.37,96,49,1.24
12350,30.37,96,48,1.23
12040,30.37,96,48,1.22
11740,30.37,96,48,1.24
11439,30.37,96,48,1.27
11149,30.38,95,48,1.24
10839,30.38,95,49,1.26
10550,30.38,95,48,1.27
10253,30.38,95,49,1.2
9950,30.38,95,49,1.23
9652,30.38,95,49,1.26
9340,30.38,95,49,1.23
9040,30.38,95,49,1.27
8751,30.38,95,49,1.26
8442,30.38,95,49,1.21
8150,30.38,95,49,1.24
7852,30.38,95,49,1.24
7549,30.38,95,49,1.23
7251,30.39,95,49,1.24
6940,30.39,94,49,1.24
6640,30.39,94,49,1.24
6340,30.39,94,49,1.26
6050,30.39,95,49,1.23
5739,30.39,94,49,1.21
5449,30.39,95,49,1.23
5149,30.39,95,49,1.22
4849,30.39,96,49,1.25
4549,30.39,96,49,1.2
4239,30.4,96,49,1.24
3950,30.4,96,49,1.26
3653,30.4,95,49,1.23
3350,30.41,95,49,1.23
3050,30.41,95,49,1.24
2752,30.41,95,49,1.27
2449,30.41,95,50,1.22
2150,30.41,94,50,1.24
1850,30.41,94,50,1.22
1539,30.41,93,50,1.22
1250,30.4,92,50,1.25
939,30.4,93,50,1.24
649,30.41,93,50,1.25
51,30.4,95,49,1.25
86149,30.41,96,49,1.2
85844,30.41,97,49,1.2
85542,30.41,99,49,1.21
85250,30.41,100,48,1.26
84939,30.41,100,48,1.23
84650,30.41,99,48,1.23
84349,30.42,99,48,1.24
84050,30.42,98,48,1.2
83762,30.41,97,48,1.23
83439,30.41,98,48,1.24
83142,30.42,98,48,1.23
82839,30.42,100,48,1.25
82555,30.42,101,48,1.27
82242,30.41,101,48,1.22
81950,30.43,101,48,1.22
81649,30.43,101,48,1.24
81349,30.42,101,48,1.2
81050,30.43,101,48,1.24
80749,30.43,101,48,1.24
80443,30.43,101,48,1.22
80139,30.43,101,49,1.24
79850,30.43,101,49,1.23
79540,30.42,101,49,1.24
79249,30.43,101,49,1.22
78949,30.42,101,49,1.24
78649,30.43,101,49,1.22
78349,30.44,101,49,1.26
78039,30.44,100,49,1.22
77743,30.44,100,49,1.28
77451,30.44,100,49,1.22
77140,30.43,100,49,1.18
76850,30.44,100,49,1.24
76549,30.44,100,49,1.23
76249,30.44,99,49,1.23
75940,30.43,99,49,1.21
75649,30.43,99,49,1.22
75351,30.43,98,49,1.24
75051,30.43,98,49,1.23
74750,30.43,97,50,1.24
74450,30.43,96,50,1.25
74139,30.43,96,50,1.24
73839,30.43,95,50,1.26
73539,30.44,95,50,1.23
73249,30.43,95,50,1.22
72940,30.43,95,50,1.23
72649,30.43,95,50,1.24
72350,30.43,94,50,1.26
72040,30.43,94,51,1.22
71739,30.42,93,51,1.18
71440,30.42,93,51,1.24
71149,30.42,92,51,1.24
70842,30.42,90,52,1.27
70550,30.41,88,52,1.23
70249,30.41,90,52,1.24
69950,30.4,89,52,1.23
69649,30.4,85,51,1.24
69340,30.4,94,51,1.23
69040,30.4,92,51,1.25
68749,30.39,90,52,1.24
68440,30.4,83,54,1.27
68149,30.4,78,52,1.24
67849,30.4,88,52,1.27
67553,30.41,91,51,1.27
67250,30.4,92,51,1.22
66940,30.4,94,51,1.25
66639,30.4,95,51,1.25
66349,30.39,95,51,1.24
66080,30.39,95,51,1.21
65749,30.39,95,51,1.24
65440,30.39,94,51,1.24
65139,30.4,95,51,1.24
64849,30.4,96,51,1.21
64555,30.39,95,51,1.24
64255,30.4,95,51,1.26
63950,30.39,95,51,1.28
63649,30.4,94,52,1.27
63340,30.39,93,52,1.51
63068,30.39,93,52,1.8
62739,30.39,92,52,6.9
62450,30.39,91,52,5.74
62150,30.39,95,52,7.83
61856,30.39,96,52,7.92
61540,30.38,96,52,8.65
61252,30.38,97,52,9.76
60996,30.38,98,52,9.37
60698,30.37,98,52,14.91
60395,30.37,98,52,16.67
60095,30.36,98,52,22.61
59795,30.36,98,52,26.99
59495,30.37,98,52,32.43
59198,30.37,97,52,22.64
58895,30.37,97,52,21.02
58595,30.37,97,52,28.53
58298,30.37,97,52,47.57
57995,30.37,98,52,40.66
57640,30.37,98,52,52.36
57382,30.36,97,52,51.07
57059,30.36,97,52,61.32
56749,30.36,98,52,91.32
56449,30.36,98,52,86.54
56142,30.36,98,52,92.21
55852,30.36,98,52,139.58
55549,30.36,98,52,169.48
55249,30.36,98,52,108.84
54939,30.36,97,52,124.6
54649,30.36,97,52,118.57
54349,30.36,97,52,111.64
54049,30.36,96,52,158.03
53779,30.36,96,52,153.8
53452,30.36,97,52,65.09
53149,30.37,97,52,95.92
52850,30.36,97,52,93.19
52545,30.36,97,52,66.35
52272,30.36,97,53,29.04
51952,30.36,96,53,26.58
51640,30.36,95,53,46.43
51355,30.36,96,53,50.48
51039,30.36,94,53,73.13
50752,30.36,93,54,84.28
50452,30.36,93,54,63.13
50149,30.36,93,54,157.26
49839,30.36,93,54,141.92
49539,30.36,94,53,319.7
49242,30.36,94,53,280.12
48950,30.36,94,53,257.61
48640,30.37,94,53,128.77
48350,30.37,93,53,133.19
48079,30.37,93,53,87.9
47782,30.37,95,53,239.73
47450,30.37,96,53,362.07
47141,30.37,95,53,104.52
46840,30.37,95,53,80.38
46549,30.37,95,53,120.23
46241,30.38,95,53,138.8
45951,30.38,95,53,233.59
45649,30.38,95,53,213.25
45350,30.39,94,53,197.14
45040,30.38,94,53,295.73
44753,30.38,93,53,229.52
44450,30.39,94,53,391.31
44140,30.39,93,53,354.51
43850,30.39,92,53,370.2
43550,30.39,90,53,225.51
43251,30.4,87,54,264.45
42950,30.39,83,54,252.99
42640,30.4,83,54,230.97
42350,30.39,79,54,224.45
42040,30.39,78,55,269.8
41751,30.4,78,55,181.32
41450,30.4,73,55,106.9
41151,30.41,70,56,111.44
40849,30.4,63,56,110.05
40539,30.41,64,56,120.52
40250,30.41,71,56,107.32
39940,30.41,74,55,144.85
39651,30.41,74,55,179.73
39353,30.41,76,54,193
39052,30.41,90,54,199.09
38755,30.41,91,53,160.93
38450,30.41,92,53,157.62
38140,30.41,92,54,186.92
37850,30.41,90,54,177.51
37553,30.41,86,54,192.1
37249,30.41,77,55,168.49
36939,30.41,56,55,195.82
36649,30.41,59,55,152.45
36350,30.42,59,55,126.77
36050,30.42,76,54,143.89
35739,30.42,85,54,163.36
35439,30.42,92,53,174.69
35153,30.42,95,53,170.59
34850,30.42,95,52,150.42
34540,30.41,94,52,140.47
34249,30.41,95,52,139.59
33949,30.41,95,52,139.2
33649,30.41,95,52,114.28
33349,30.41,94,52,153.43
33053,30.41,94,52,174.61
32753,30.41,93,52,187.09
32479,30.41,92,52,120.2
32149,30.41,89,52,112.75
31840,30.41,90,52,94.97
31550,30.41,91,52,79.4
31253,30.41,91,51,119.82
30942,30.41,89,51,143.37
30649,30.41,89,51,111.76
30353,30.41,89,51,96.47
30041,30.41,90,51,87.45
29750,30.41,89,50,95.22
29440,30.4,86,50,94.99
29152,30.4,86,50,82.39
28850,30.4,85,50,87.38
28549,30.4,88,49,69.74
28240,30.4,87,49,60.25
27939,30.4,89,49,52.63
27640,30.4,89,49,37.16
27350,30.4,90,49,31.52
27039,30.39,89,49,27.15
26750,30.39,88,49,30.67
26455,30.39,87,49,31.53
26139,30.39,87,50,30.38
25854,30.39,87,50,15.3
25549,30.39,87,50,8.52
25241,30.38,89,49,5.52
24952,30.38,90,48,2.96
24649,30.38,90,48,1.71
24349,30.38,92,48,1.4
24043,30.38,93,48,1.23
23750,30.37,93,48,1.26
23450,30.37,94,48,1.28
23152,30.37,91,48,1.27
22849,30.37,90,48,1.31
22549,30.37,89,48,1.3
22251,30.37,88,48,1.29
21939,30.37,88,48,1.29
21649,30.38,88,48,1.31
21352,30.38,89,48,1.29
21039,30.38,90,48,1.33
20742,30.37,90,47,1.29
20452,30.37,91,47,1.27
20140,30.37,91,47,1.23
19850,30.37,91,47,1.21
19549,30.37,91,47,1.32
19250,30.37,91,47,1.23
18949,30.36,91,47,1.22
18649,30.36,90,46,1.24
18342,30.36,90,47,1.21
18040,30.36,90,47,1.21
17750,30.36,90,47,1.27
17443,30.36,89,47,1.23
17150,30.36,88,47,1.25
16850,30.36,87,47,1.29
16550,30.36,85,46,1.25
16249,30.36,85,46,1.26
15939,30.35,88,46,1.23
15639,30.35,87,46,1.21
15352,30.35,85,46,1.23
15039,30.35,81,46,1.23
14752,30.35,77,46,1.23
14449,30.35,78,45,1.26
14153,30.35,82,45,1.25
13840,30.35,85,45,1.21
13540,30.35,87,45,1.22
13250,30.35,87,45,1.23
12941,30.35,86,46,1.22
12650,30.36,84,46,1.23
12349,30.35,82,46,1.22
12052,30.35,79,46,1.23
11751,30.36,80,46,1.26
11449,30.36,78,46,1.23
11140,30.36,74,46,1.21
10849,30.36,74,46,1.21
10540,30.36,74,46,1.24
10253,30.36,73,46,1.23
9949,30.36,70,45,1.26
9650,30.36,69,45,1.21
9349,30.36,70,45,1.25
9050,30.37,69,45,1.22
8743,30.36,68,45,1.24
8439,30.36,66,45,1.22
8140,30.36,64,45,1.28
7839,30.36,64,45,1.23
7550,30.36,65,45,1.23
7240,30.37,67,45,1.26
6950,30.36,67,45,1.21
6650,30.36,68,45,1.24
6354,30.37,68,45,1.22
6039,30.37,69,45,1.24
5751,30.36,65,46,1.25
5440,30.36,65,46,1.24
5150,30.37,63,46,1.22
4849,30.37,64,47,1.23
4551,30.36,67,47,1.24
4249,30.37,64,47,1.19
3939,30.37,63,47,1.2
3642,30.37,63,47,1.25
3339,30.37,68,47,1.27
3050,30.37,72,47,1.23
2749,30.37,62,47,1.24
2449,30.37,69,47,1.28
2153,30.37,70,47,1.21
1850,30.37,70,47,1.23
1540,30.38,64,47,1.22
1250,30.38,61,48,1.22
940,30.37,50,48,1.22
649,30.38,50,48,1.24
358,30.38,55,48,1.23
39,30.37,57,49,1.23
86140,30.38,66,49,1.24
85849,30.37,54,48,1.24
85550,30.37,59,48,1.24
85252,30.37,62,48,1.22
84950,30.38,65,48,1.21
84639,30.38,58,48,1.21
84340,30.39,57,49,1.26
84050,30.39,65,49,1.25
83743,30.39,55,48,1.22
83439,30.39,59,48,1.24
83149,30.39,65,48,1.23
82839,30.39,64,48,1.26
82552,30.39,53,48,1.21
82250,30.39,55,48,1.23
81940,30.39,55,49,1.21
81650,30.39,52,49,1.22
81349,30.39,54,50,1.21
81050,30.39,50,50,1.23
80740,30.39,48,51,1.25
80439,30.4,46,51,1.24
80149,30.4,34,50,1.27
79849,30.4,41,50,1.25
79550,30.4,49,50,1.21
79253,30.4,54,51,1.23
78939,30.4,52,51,1.2
78639,30.4,57,51,1.27
78350,30.39,51,51,1.25
78049,30.39,59,51,1.29
77749,30.39,55,52,1.25
77450,30.39,55,52,1.29
77170,30.39,60,52,1.26
76850,30.39,56,52,1.23
76552,30.39,56,52,1.28
76241,30.4,62,53,1.23
75953,30.4,63,53,1.28
75639,30.4,53,52,1.33
75349,30.4,58,52,1.28
75041,30.4,65,52,1.29
74749,30.39,61,52,1.25
74450,30.39,65,52,1.22
74150,30.39,69,52,1.28
73851,30.4,68,52,1.24
73549,30.39,64,52,1.21
73270,30.4,62,52,1.2
72940,30.39,65,52,1.23
72650,30.39,68,51,1.25
72350,30.39,74,51,1.24
72051,30.39,77,52,1.27
71749,30.39,73,52,1.23
71442,30.39,66,52,1.25
71139,30.39,65,51,1.25
70850,30.39,70,51,1.2
70540,30.39,68,51,1.26
70249,30.39,72,51,1.22
69952,30.39,68,51,1.25
69650,30.38,74,51,1.26
69350,30.38,75,51,1.25
69050,30.38,72,51,1.24
68752,30.39,69,52,1.24
68442,30.38,66,52,1.23
68158,30.38,68,51,1.21
67840,30.38,75,51,1.2
67561,30.38,76,51,1.22
67249,30.38,78,51,1.23
66959,30.38,80,51,1.24
66650,30.38,89,51,1.23
66339,30.38,94,52,1.24
66039,30.37,93,52,1.23
65750,30.37,91,52,1.22
65449,30.37,86,52,1.23
65142,30.37,82,52,1.19
64866,30.37,83,52,1.19
64549,30.37,87,52,1.3
64266,30.36,91,52,1.43
63950,30.36,93,52,2.01
63649,30.36,95,52,2.77
63352,30.36,98,52,5.03
63061,30.37,98,53,4.91
62769,30.36,96,52,7.31
62480,30.36,97,53,12.92
62170,30.36,97,53,16.92
61850,30.36,96,52,23.01
61542,30.36,98,52,28.97
61249,30.35,99,53,32.44
60950,30.35,99,53,32.46
60649,30.35,99,53,45.72
60355,30.35,99,54,57.23
60039,30.35,98,54,62.75
59749,30.35,98,54,64.92
59449,30.35,97,54,89.15
59150,30.34,97,55,101.03
58850,30.34,97,55,117.37
58550,30.34,98,55,153.15
58249,30.34,97,55,131.34
57972,30.34,97,55,125.83
57682,30.34,98,55,129.26
57370,30.34,98,55,129.81
57070,30.34,98,55,147.32
56739,30.34,97,55,149.92
56459,30.34,97,55,154.08
56143,30.34,97,55,143
55840,30.34,96,56,156.6
55550,30.34,94,56,183.95
55249,30.34,92,56,202.93
54940,30.34,92,56,193.44
54650,30.34,92,56,176.31
54342,30.34,94,56,169.79
54070,30.34,96,56,178.61
53780,30.34,94,57,203.53
53439,30.34,95,57,186.53
53172,30.34,94,57,178.08
52879,30.34,93,57,201.7
52552,30.34,94,57,209.81
52250,30.34,94,57,246.06
51940,30.34,94,57,259.03
51680,30.34,94,57,273.08
51349,30.34,92,58,322.65
51049,30.34,90,58,337.69
50753,30.34,89,58,317.77
50449,30.34,90,58,314.1
50149,30.35,89,58,313.43
49842,30.35,87,58,332.43
49553,30.35,88,58,420.45
49250,30.35,87,58,339.18
48949,30.35,89,58,285.68
48650,30.35,89,58,320.77
48350,30.35,89,58,380.89
48042,30.35,89,58,438.32
47750,30.36,90,58,415.72
47440,30.36,90,57,405.81
47153,30.36,93,57,436.9
46850,30.36,90,57,425.39
46550,30.36,89,57,417.27
46249,30.36,88,57,420.75
45940,30.37,88,57,407.56
45650,30.37,85,57,388.92
45349,30.37,86,58,396.11
45053,30.37,85,58,422.42
44750,30.37,84,58,426.04
44442,30.37,82,58,413.71
44149,30.38,80,58,400.26
43840,30.38,82,58,412.84
43579,30.38,83,58,421.07
43240,30.38,84,57,461.97
42959,30.38,86,57,486.08
42652,30.38,86,57,447.34
42359,30.38,86,57,432.38
42049,30.39,87,57,374.27
41754,30.39,86,57,340.91
41471,30.39,86,57,341.92
41150,30.39,88,57,331.88
40843,30.39,87,57,335.32
40540,30.39,87,57,333.06
40242,30.39,89,57,285.73
74753,30.4,93,45,1.24
74467,30.4,93,45,1.22
74150,30.4,93,45,1.21
73873,30.4,93,45,1.21
73551,30.4,93,45,1.21
73249,30.4,93,45,1.23
72950,30.4,93,45,1.26
72650,30.4,93,45,1.23
72349,30.39,93,45,1.24
72049,30.39,93,45,1.2
71751,30.39,93,45,1.23
71450,30.39,93,45,1.24
71155,30.39,93,45,1.26
70849,30.39,93,45,1.21
70552,30.39,93,45,1.25
70250,30.39,93,45,1.23
69939,30.39,93,45,1.22
69649,30.39,93,45,1.21
69349,30.39,93,45,1.27
69050,30.38,93,45,1.25
68749,30.38,93,45,1.26
68449,30.38,93,45,1.26
68142,30.38,93,45,1.23
67840,30.38,93,45,1.24
67550,30.38,93,45,1.19
67249,30.38,93,45,1.26
66950,30.38,93,45,1.29
66640,30.38,93,45,1.24
66349,30.37,93,45,1.24
66049,30.37,93,45,1.19
65751,30.37,93,45,1.25
65439,30.37,93,45,1.21
65139,30.37,93,45,1.28
64839,30.37,93,45,1.24
64550,30.37,93,45,1.25
64250,30.37,93,45,1.21
63949,30.37,93,45,1.27
63661,30.37,93,45,2.77
63360,30.37,93,45,2.31
63066,30.37,93,45,4.12
62739,30.37,93,45,5.02
62439,30.37,93,45,6.17
62150,30.36,93,45,5.71
61841,30.36,93,45,7.64
61549,30.36,93,45,9.28
61249,30.36,93,45,8.25
60950,30.36,93,45,8.09
60651,30.36,93,45,8.99
60363,30.36,93,45,9.64
60052,30.35,93,45,12.48
59749,30.35,93,45,11.36
59452,30.35,93,45,13.66
59150,30.35,93,45,14.8
58849,30.35,93,45,15.49
58552,30.35,93,45,20.19
58249,30.35,93,45,27.4
57940,30.35,93,45,23.6
57650,30.35,93,45,28.89
57349,30.34,93,45,23.47
57052,30.34,93,45,25.41
56769,30.34,93,45,15.08
56450,30.34,93,45,15.88
56151,30.34,93,45,19.13
55841,30.34,93,45,20.16
55540,30.34,93,45,29.13
55249,30.34,93,45,26.36
54940,30.34,93,45,32.58
54650,30.34,93,45,19.02
54350,30.34,93,45,27.91
54049,30.34,93,45,21.03
53749,30.34,93,45,57.42
53449,30.33,93,45,122.34
53150,30.33,93,45,45.23
52870,30.33,93,45,33.7
52549,30.33,93,45,75.87
52249,30.33,93,45,69.67
51952,30.33,93,45,62.24
51650,30.33,93,45,51.93
51350,30.33,93,45,56.12
51050,30.33,93,45,74.25
50750,30.33,93,45,130.7
50450,30.33,93,45,107
50149,30.33,93,45,75.34
49849,30.33,93,45,50.7
49542,30.34,93,45,49.77
49249,30.34,93,45,40.78
48950,30.34,93,45,28.91
48650,30.34,93,45,22.83
48353,30.34,93,45,19.41
48040,30.34,93,45,23.42
47753,30.34,93,45,27.51
47462,30.34,93,45,32.78
47149,30.34,93,45,61.16
46873,30.34,93,45,69.82
46549,30.35,93,45,80.16
46250,30.35,93,45,136.59
45955,30.35,93,45,51.03
45649,30.35,93,45,112.75
45350,30.35,93,45,99.81
45049,30.35,93,45,142.1
44750,30.35,93,45,68.86
44443,30.36,93,45,44.57
44140,30.36,93,45,39.54
43849,30.36,93,45,43.87
43542,30.36,93,45,60.07
43242,30.36,93,45,71.02
42940,30.36,93,45,72.18
42650,30.36,93,45,89.93
42340,30.36,93,45,70.6
42050,30.37,93,45,72.21
41750,30.37,93,45,83.15
41452,30.37,93,45,151.37
41142,30.37,93,45,126.2
40850,30.37,93,45,75.95
40550,30.37,93,45,88.64
40249,30.37,93,45,71.2
39952,30.38,93,45,86.37
39634,30.38,93,45,79.27
39333,30.37,93,45,125.69
39034,30.37,93,45,111.21
38737,30.38,93,45,83.95
38433,30.38,93,45,94.3
38133,30.38,93,45,123.96
37834,30.38,93,45,148.2
37533,30.38,93,45,129.77
37233,30.38,93,45,176.47
36933,30.38,93,45,148.38
36633,30.38,93,45,130.98
36334,30.38,93,45,172.95
36036,30.38,93,45,219.42
35734,30.38,93,45,148.17
35434,30.38,93,45,171.92
35133,30.38,93,45,239.33
34834,30.37,93,45,274.31
34533,30.37,93,45,227.42
34233,30.37,93,45,250.53
33933,30.37,93,45,198.82
33633,30.37,93,45,273.68
33334,30.37,93,45,290.67
33034,30.37,93,45,347.8
32733,30.37,93,45,323.49
32433,30.37,93,45,254.57
32126,30.37,93,45,186.5
31833,30.37,93,45,175.99
31534,30.36,93,45,148.27
31234,30.36,93,45,120.86
30933,30.36,93,45,65.42
30633,30.36,93,45,55.41
30337,30.36,93,45,49.75
30034,30.36,93,45,44.84
29734,30.36,93,45,46.65
29433,30.35,93,45,37.43
29136,30.35,93,45,45.8
28834,30.35,93,45,83.06
28533,30.34,93,45,48.84
28233,30.34,93,45,20.77
27933,30.34,93,45,18.83
27637,30.33,93,45,33
27334,30.33,93,45,48.35
27036,30.33,93,45,53.41
26734,30.33,93,45,37.3
26434,30.32,93,45,52.26
26134,30.32,93,45,33.82
25835,30.32,93,45,7.79
25538,30.32,93,45,7.08
25233,30.32,93,45,6.08
24934,30.32,93,45,4.77
24634,30.32,93,45,3.53
24325,30.32,93,45,2.52
24033,30.32,93,45,1.6
23733,30.32,93,45,1.23
23437,30.32,93,45,1.22
23133,30.32,93,45,1.22
22834,30.32,93,45,1.25
22533,30.32,93,45,1.23
22233,30.32,93,45,1.24
21934,30.32,93,45,1.21
21634,30.33,93,45,1.19
21334,30.33,93,45,1.23
21037,30.32,93,45,1.24
20733,30.32,93,45,1.21
20433,30.31,93,45,1.21
20133,30.31,93,45,1.24
19836,30.3,93,45,1.25
19536,30.31,93,45,1.21
19234,30.31,93,45,1.23
18934,30.31,93,45,1.24
18634,30.31,93,45,1.24
18333,30.31,93,45,1.26
18037,30.31,93,45,1.22
17733,30.31,93,45,1.23
17436,30.31,93,45,1.25
17133,30.31,93,45,1.25
16834,30.31,93,45,1.22
16534,30.31,93,45,1.22
16234,30.31,93,45,1.22
15934,30.31,93,45,1.23
15633,30.3,93,45,1.21
15334,30.3,93,45,1.22
15033,30.3,93,45,1.24
14734,30.3,93,45,1.25
14426,30.3,93,45,1.24
14133,30.3,93,45,1.22
13834,30.3,93,45,1.23
13533,30.3,93,45,1.21
13234,30.3,93,45,1.25
12937,30.3,93,45,1.25
12635,30.3,93,45,1.22
12333,30.3,93,45,1.25
12033,30.3,93,45,1.24
11733,30.3,93,45,1.24
11433,30.3,93,45,1.24
11133,30.3,93,45,1.24
10836,30.3,93,45,1.23
10537,30.31,93,45,1.25
10234,30.32,93,45,1.23
9925,30.32,93,45,1.25
9634,30.32,93,45,1.24
9333,30.32,93,45,1.23
9033,30.32,93,45,1.23
8733,30.32,93,45,1.22
8433,30.33,93,45,1.24
8134,30.33,93,45,1.22
7834,30.33,93,45,1.24
7534,30.33,93,45,1.23
7234,30.33,93,45,1.23
6934,30.33,93,45,1.25
6634,30.33,93,45,1.23
6333,30.33,93,45,1.2
6033,30.33,93,45,1.23
5734,30.33,93,45,1.24
5433,30.33,93,45,1.22
5134,30.34,93,45,1.24
4837,30.34,93,45,1.2
4538,30.34,93,45,1.22
4234,30.34,93,45,1.24
3937,30.34,93,45,1.23
3633,30.34,93,45,1.23
3333,30.33,93,45,1.24
3035,30.34,93,45,1.23
2735,30.34,93,45,1.22
2436,30.33,93,45,1.25
2125,30.33,93,45,1.25
1833,30.33,93,45,1.21
1535,30.34,93,45,1.22
1234,30.34,93,45,1.21
933,30.34,93,45,1.21
641,30.35,93,45,1.22
34,30.34,93,45,1.27
86134,30.35,93,45,1.22
85837,30.35,93,45,1.23
85534,30.35,93,45,1.22
85236,30.35,93,45,1.2
84933,30.36,93,45,1.25
84635,30.36,93,45,1.22
84326,30.36,93,45,1.21
84035,30.35,93,45,1.22
83734,30.35,93,45,1.19
83433,30.35,93,45,1.23
83134,30.35,93,45,1.24
82833,30.35,93,45,1.23
82534,30.35,93,45,1.23
82235,30.35,93,45,1.25
81933,30.35,93,45,1.2
81633,30.34,93,45,1.21
81333,30.34,93,45,1.23
81038,30.35,93,45,1.23
80739,30.35,93,45,1.19
80433,30.35,93,45,1.2
80134,30.36,93,45,1.25
79834,30.36,93,45,1.25
79533,30.36,93,45,1.22
79234,30.36,93,45,1.24
78933,30.36,93,45,1.23
78633,30.35,93,45,1.23
78334,30.36,93,45,1.21
78033,30.36,93,45,1.24
77735,30.36,93,45,1.21
77434,30.35,93,45,1.2
77133,30.35,93,45,1.21
76834,30.36,93,45,1.24
76534,30.36,93,45,1.22
76233,30.36,93,45,1.24
75934,30.37,93,45,1.2
75633,30.36,93,45,1.21
75333,30.36,93,45,1.22
75036,30.36,93,45,1.21
74737,30.36,93,45,1.23
74438,30.36,93,45,1.24
74134,30.36,93,45,1.21
73833,30.36,93,45,1.2
73534,30.36,93,45,1.23
73233,30.36,93,45,1.23
72934,30.36,93,45,1.24
72634,30.37,93,45,1.25
72336,30.37,93,45,1.22
72033,30.37,93,45,1.25
71734,30.37,93,45,1.2
71436,30.37,93,45,1.21
71133,30.37,93,45,1.21
70834,30.37,93,45,1.22
70536,30.37,93,45,1.24
70234,30.37,93,45,1.2
69934,30.37,93,45,1.21
69634,30.37,93,45,1.22
69333,30.37,93,45,1.2
69033,30.37,93,45,1.23
68734,30.37,93,45,1.19
68433,30.37,93,45,1.22
68133,30.37,93,45,1.21
67833,30.36,93,45,1.23
67534,30.36,93,45,1.23
67236,30.36,93,45,1.23
66934,30.36,93,45,1.21
66634,30.36,93,45,1.23
66333,30.35,93,45,1.23
66033,30.35,93,45,1.25
65733,30.35,93,45,1.23
65426,30.35,93,45,1.25
65133,30.35,93,45,1.2
64836,30.34,93,45,1.21
64534,30.34,93,45,1.25
64234,30.34,93,45,1.26
63934,30.34,93,45,1.86
63633,30.34,93,45,2.72
63353,30.34,93,45,3.56
63034,30.34,93,45,6.6
62733,30.34,93,45,11.81
62433,30.34,93,45,18.05
62134,30.34,93,45,19.83
61833,30.33,93,45,22.91
61535,30.33,93,45,29.1
61234,30.33,93,45,36.28
60934,30.33,93,45,46.05
60633,30.33,93,45,58.47
60337,30.33,93,45,72.37
60034,30.34,93,45,80.93
59734,30.34,93,45,50.2
59433,30.34,93,45,46.13
59133,30.34,93,45,49.14
58835,30.34,93,45,41.09
58536,30.34,93,45,38.98
58233,30.33,93,45,39.05
57934,30.33,93,45,45.36
57628,30.33,93,45,48.97
57334,30.33,93,45,53.76
57034,30.33,93,45,47.05
56738,30.33,93,45,59.37
56433,30.33,93,45,61.84
56136,30.32,93,45,70.33
55834,30.32,93,45,67.99
55535,30.32,93,45,59.25
55234,30.32,93,45,66.07
54936,30.32,93,45,103.56
54636,30.32,93,45,129.56
54333,30.32,93,45,128.85
54033,30.32,93,45,117.84
